benchmark,solver,status,cpu time,wallclock time,memory usage,result,exprs-details,syntax-error,adheres,smt-result,exprs-total-size,correct,,,
General-Track/array_sum_6_15.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.07,3531.73,35000000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_6_5.sl,CVC4-1.5-syguscomp2015-v4,complete,0.099984,0.091491,0,correct,(findSum 3185),-,1,sat,3185,1,,,
General-Track/array_sum_6_5.sl,Enumerative Solver,timeout (cpu),3600.06,3598.71,8493164,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_6_5.sl,sketch-ac-tmp,timeout (wallclock),14302.5,3600.08,37300000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_6_5.sl,Sosy Toast,timeout (wallclock),3594.97,3600.02,1251100,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_6_5.sl,Sosy Toast Variant 2,timeout (wallclock),3593.03,3600.02,1679360,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_6_5.sl,stoch-2015-06-23-00-02,timeout (wallclock),3599.83,3600.01,213980,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_6_5.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.07,3535.53,35000000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_15.sl,CVC4-1.5-syguscomp2015-v4,complete,0.339947,0.299466,106088,correct,(findSum 13329),-,1,sat,13329,1,,,
General-Track/array_sum_7_15.sl,Enumerative Solver,timeout (cpu),3600.08,3598.81,10300000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_15.sl,sketch-ac-tmp,timeout (wallclock),14291.1,3600.09,37200000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_15.sl,Sosy Toast,timeout (cpu),3600.05,3599.02,2316056,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_15.sl,Sosy Toast Variant 2,timeout (cpu),3600.07,3599.12,2961756,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_15.sl,stoch-2015-06-23-00-02,timeout (wallclock),3599.83,3600.01,208860,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_15.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.1,3529.34,35000000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_5.sl,CVC4-1.5-syguscomp2015-v4,complete,0.337948,0.29866,106088,correct,(findSum 13201),-,1,sat,13201,1,,,
General-Track/array_sum_7_5.sl,Enumerative Solver,timeout (cpu),3600.06,3598.31,9301084,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_5.sl,sketch-ac-tmp,timeout (wallclock),14293.7,3600.09,37300000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_5.sl,Sosy Toast,timeout (cpu),3600.02,3599.03,2411088,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_5.sl,Sosy Toast Variant 2,timeout (cpu),3600.09,3599.18,2614996,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_5.sl,stoch-2015-06-23-00-02,timeout (cpu),3600,3599.81,233436,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_7_5.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.09,3540.03,35100000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_15.sl,CVC4-1.5-syguscomp2015-v4,complete,1.26581,1.09942,344676,correct,(findSum 54193),-,1,sat,54193,1,,,
General-Track/array_sum_8_15.sl,Enumerative Solver,timeout (cpu),3600.05,3598.81,3266600,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_15.sl,sketch-ac-tmp,timeout (wallclock),13913,3600.1,37300000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_15.sl,Sosy Toast,timeout (cpu),3600.05,3598.52,381936,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_15.sl,Sosy Toast Variant 2,timeout (cpu),3600.04,3598.51,381936,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_15.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.02,3600.01,221148,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_15.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.04,3467.03,35000000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_5.sl,CVC4-1.5-syguscomp2015-v4,complete,1.25281,1.09478,106088,correct,(findSum 54065),-,1,sat,54065,1,,,
General-Track/array_sum_8_5.sl,Enumerative Solver,timeout (cpu),3600.03,3598.91,17300000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_5.sl,sketch-ac-tmp,timeout (wallclock),14307.4,3600.09,37200000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_5.sl,Sosy Toast,timeout (cpu),3600.03,3598.51,381936,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_5.sl,Sosy Toast Variant 2,timeout (cpu),3600.03,3598.81,381936,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_5.sl,stoch-2015-06-23-00-02,timeout (wallclock),3599.93,3600.01,258012,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_8_5.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.07,3483.65,35200000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_15.sl,CVC4-1.5-syguscomp2015-v4,complete,5.19721,4.46552,345104,correct,(findSum 216801),-,1,sat,216801,1,,,
General-Track/array_sum_9_15.sl,Enumerative Solver,timeout (cpu),3600.01,3598.91,4655040,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_15.sl,sketch-ac-tmp,timeout (wallclock),7118.39,3600.1,36800000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_15.sl,Sosy Toast,timeout (cpu),3600.03,3598.51,381940,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_15.sl,Sosy Toast Variant 2,timeout (cpu),3600.02,3598.61,381944,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_15.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.07,3599.91,212956,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_15.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.02,3476.83,35100000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_5.sl,CVC4-1.5-syguscomp2015-v4,complete,4.99624,4.351,345100,correct,(findSum 216545),-,1,sat,216545,1,,,
General-Track/array_sum_9_5.sl,Enumerative Solver,timeout (cpu),3600.04,3598.61,36500000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_5.sl,sketch-ac-tmp,timeout (wallclock),14300.8,3600.09,36800000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_5.sl,Sosy Toast,timeout (cpu),3600.04,3598.21,381940,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_5.sl,Sosy Toast Variant 2,timeout (cpu),3600.04,3598.51,381936,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_5.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.01,3599.79,215004,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/array_sum_9_5.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.1,3487.23,35200000,unsolved,(findSum -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/commutative.sl,CVC4-1.5-syguscomp2015-v4,complete,0.039993,0.042465,0,correct,(comm 3),-,1,sat,3,1,,,
General-Track/commutative.sl,Enumerative Solver,complete,0.011997,0.0126569,0,correct,(comm 3),-,1,sat,3,1,,,
General-Track/commutative.sl,sketch-ac-tmp,complete,2.33464,4.34503,35000000,correct,(comm 3),-,1,sat,3,1,,,
General-Track/commutative.sl,Sosy Toast,complete,0.602907,0.630425,106088,correct,(comm 3),-,1,sat,3,1,,,
General-Track/commutative.sl,Sosy Toast Variant 2,complete,0.703892,0.711836,106088,correct,(comm 3),-,1,sat,3,1,,,
General-Track/commutative.sl,stoch-2015-06-23-00-02,complete,0.051992,0.053373,0,correct,(comm 3),-,1,sat,3,1,,,
General-Track/commutative.sl,sygus-sketch-new-bug-fix,complete,1.52377,1.21958,34300000,correct,(comm 3),-,1,sat,3,1,,,
General-Track/constant.sl,CVC4-1.5-syguscomp2015-v4,complete,0.018996,0.021234,0,correct,(constant 1),-,1,sat,1,1,,,
General-Track/constant.sl,Enumerative Solver,complete,0.010997,0.0122961,0,correct,(constant 1),-,1,sat,1,1,,,
General-Track/constant.sl,sketch-ac-tmp,memout,2.19567,5.59092,68800000,correct,(constant 1),-,1,sat,1,1,,,
General-Track/constant.sl,Sosy Toast,complete,0.435933,0.43972,106088,correct,(constant 1),-,1,sat,1,1,,,
General-Track/constant.sl,Sosy Toast Variant 2,complete,0.434933,0.439798,106088,correct,(constant 1),-,1,sat,1,1,,,
General-Track/constant.sl,stoch-2015-06-23-00-02,complete,0.021996,0.023835,0,correct,(constant 1),-,1,sat,1,1,,,
General-Track/constant.sl,sygus-sketch-new-bug-fix,complete,1.55076,1.23619,34300000,correct,(constant 1),-,1,sat,1,1,,,
General-Track/eightfuncs.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.03,3599.12,33600000,unsolved,-,-,-,not-run,0,0,,,
General-Track/eightfuncs.sl,Enumerative Solver,timeout (cpu),3600.01,3598.71,312264,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/eightfuncs.sl,sketch-ac-tmp,complete,55.8525,60.9416,35100000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/eightfuncs.sl,Sosy Toast,timeout (wallclock),3593.55,3600.02,1086420,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/eightfuncs.sl,Sosy Toast Variant 2,timeout (wallclock),3593.65,3600.02,1086428,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/eightfuncs.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.41,15400000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/eightfuncs.sl,sygus-sketch-new-bug-fix,complete,551.723,456.802,34500000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs-copy.sl,sygus-sketch-new-bug-fix,complete,6.46402,4.55365,34400000,correct,(f1 1) (f2 3) (f3 11) (f4 11) (f5 9),-,1,sat,35,1,,,
General-Track/fivefuncs-copy.sl,sketch-ac-tmp,complete,9.06462,12.6415,34900000,correct,(f1 1) (f2 3) (f3 7) (f4 7) (f5 9),-,1,sat,27,1,,,
General-Track/fivefuncs-copy.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.05,3599.32,35600000,unsolved,-,-,-,not-run,0,0,,,
General-Track/fivefuncs-copy.sl,Enumerative Solver,timeout (cpu),3600.06,3598.51,4318312,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs-copy.sl,Sosy Toast,timeout (wallclock),3591.73,3600.02,697248,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs-copy.sl,Sosy Toast Variant 2,timeout (wallclock),3592.38,3600.02,700920,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs-copy.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.06,3599.02,16100000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs.sl,sygus-sketch-new-bug-fix,complete,6.90995,5.04433,34400000,correct,(f1 1) (f2 3) (f3 7) (f4 15) (f5 9),-,1,sat,35,1,,,
General-Track/fivefuncs.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.05,3599.62,35800000,unsolved,-,-,-,not-run,0,0,,,
General-Track/fivefuncs.sl,Enumerative Solver,timeout (cpu),3600.06,3598.81,4383804,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs.sl,sketch-ac-tmp,memout,2.97,6.45599,103000000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs.sl,Sosy Toast,timeout (wallclock),3587.77,3600.02,697244,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs.sl,Sosy Toast Variant 2,timeout (wallclock),3592.63,3600.02,696980,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/fivefuncs.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.91,15800000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/General_plus10.sl,Enumerative Solver,complete,0.003998,0.00807305,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/General_plus10.sl,CVC4-1.5-syguscomp2015-v4,complete,0.029995,0.0308031,106088,unsolved,(fb -1) (fc -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/General_plus10.sl,sketch-ac-tmp,complete,5.01824,4.08261,34200000,unsolved,(fb -1) (fc -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/General_plus10.sl,Sosy Toast,complete,0.304953,0.307793,106088,unsolved,(fb -1) (fc -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/General_plus10.sl,Sosy Toast Variant 2,complete,0.305953,0.308086,106088,unsolved,(fb -1) (fc -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/General_plus10.sl,stoch-2015-06-23-00-02,complete,0.011997,0.013811,0,unsolved,(fb -1) (fc -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/General_plus10.sl,sygus-sketch-new-bug-fix,complete,23.9114,20.0069,34200000,unsolved,(fb -1) (fc -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/hd-01-d1-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.008998,0.0106621,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d1-prog.sl,Enumerative Solver,complete,0.016997,0.0174851,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d1-prog.sl,sketch-ac-tmp,memout,8.10377,9.95501,103000000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d1-prog.sl,Sosy Toast,complete,4.29035,4.35795,478676,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d1-prog.sl,Sosy Toast Variant 2,complete,5.9411,6.06054,613212,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d1-prog.sl,stoch-2015-06-23-00-02,complete,0.139978,0.141035,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d1-prog.sl,sygus-sketch-new-bug-fix,complete,6.03208,3.22641,34300000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d5-prog.sl,stoch-2015-06-23-00-02,complete,0.146977,0.148219,106088,correct,(f 14),-,1,sat,14,1,,,
General-Track/hd-01-d5-prog.sl,sygus-sketch-new-bug-fix,complete,12.0172,6.42893,34400000,correct,(f 7),-,1,sat,7,1,,,
General-Track/hd-01-d5-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.011997,0.0129671,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d5-prog.sl,Enumerative Solver,complete,0.033994,0.035043,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d5-prog.sl,sketch-ac-tmp,complete,16.4605,15.9597,35100000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d5-prog.sl,Sosy Toast,complete,43.1594,43.5094,658400,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-01-d5-prog.sl,Sosy Toast Variant 2,complete,44.0073,44.3925,659140,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d0-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.008998,0.0104149,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d0-prog.sl,Enumerative Solver,complete,0.013997,0.015376,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d0-prog.sl,sketch-ac-tmp,complete,5.41917,7.84903,34700000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d0-prog.sl,Sosy Toast,complete,0.686895,0.703975,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d0-prog.sl,Sosy Toast Variant 2,complete,0.798877,0.82075,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d0-prog.sl,stoch-2015-06-23-00-02,complete,0.033994,0.0352381,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d0-prog.sl,sygus-sketch-new-bug-fix,complete,3.82042,2.53039,34300000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d1-prog.sl,sketch-ac-tmp,complete,7.08592,3.59852,35000000,correct,(f 7),-,1,sat,7,1,,,
General-Track/hd-02-d1-prog.sl,stoch-2015-06-23-00-02,complete,0.078987,0.0807479,106088,correct,(f 7),-,1,sat,7,1,,,
General-Track/hd-02-d1-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.009997,0.0111289,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d1-prog.sl,Enumerative Solver,complete,0.016996,0.018317,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d1-prog.sl,Sosy Toast,complete,4.25335,4.32587,478676,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d1-prog.sl,Sosy Toast Variant 2,complete,5.86311,5.9947,479184,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d1-prog.sl,sygus-sketch-new-bug-fix,complete,5.96409,3.20915,34300000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d5-prog.sl,stoch-2015-06-23-00-02,complete,0.58591,0.587356,106088,correct,(f 7),-,1,sat,7,1,,,
General-Track/hd-02-d5-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.011997,0.0132209,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d5-prog.sl,Enumerative Solver,complete,0.033994,0.0351861,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d5-prog.sl,sketch-ac-tmp,complete,16.74,6.6628,35200000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d5-prog.sl,Sosy Toast,complete,41.7367,42.1342,673148,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d5-prog.sl,Sosy Toast Variant 2,complete,43.0305,43.3642,663908,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-02-d5-prog.sl,sygus-sketch-new-bug-fix,complete,16.0996,7.75568,34400000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-03-d0-prog.sl,sygus-sketch-new-bug-fix,complete,3.59145,2.42078,34300000,correct,(f 6),-,1,sat,6,1,,,
General-Track/hd-03-d0-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.008998,0.0101469,0,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d0-prog.sl,Enumerative Solver,complete,0.013997,0.0152061,0,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d0-prog.sl,sketch-ac-tmp,complete,4.40533,2.78447,34700000,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d0-prog.sl,Sosy Toast,complete,0.496924,0.501054,106088,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d0-prog.sl,Sosy Toast Variant 2,complete,0.494923,0.500391,106088,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d0-prog.sl,stoch-2015-06-23-00-02,complete,0.077987,0.07896,0,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d1-prog.sl,sketch-ac-tmp,complete,6.76197,3.54228,34800000,correct,(f 6),-,1,sat,6,1,,,
General-Track/hd-03-d1-prog.sl,sygus-sketch-new-bug-fix,complete,5.46717,3.09935,34300000,correct,(f 6),-,1,sat,6,1,,,
General-Track/hd-03-d1-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.009998,0.0111501,0,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d1-prog.sl,Enumerative Solver,complete,0.014996,0.016213,0,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d1-prog.sl,Sosy Toast,complete,1.49377,1.51789,476624,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d1-prog.sl,Sosy Toast Variant 2,complete,1.20282,1.2192,612944,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d1-prog.sl,stoch-2015-06-23-00-02,complete,0.042993,0.0441189,106088,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d5-prog.sl,sketch-ac-tmp,complete,14.0009,5.61345,35100000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-03-d5-prog.sl,stoch-2015-06-23-00-02,complete,0.129979,0.130913,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-03-d5-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.011997,0.013368,0,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d5-prog.sl,Enumerative Solver,complete,0.015996,0.0170431,0,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d5-prog.sl,Sosy Toast,complete,10.9463,11.0427,625844,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d5-prog.sl,Sosy Toast Variant 2,complete,9.63753,9.6821,626356,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-03-d5-prog.sl,sygus-sketch-new-bug-fix,complete,14.8647,7.07894,34400000,correct,(f 4),-,1,sat,4,1,,,
General-Track/hd-04-d0-prog.sl,CVC4-1.5-syguscomp2015-v4,complete,0.008998,0.0105079,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-04-d0-prog.sl,Enumerative Solver,complete,0.013997,0.0154849,0,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-04-d0-prog.sl,sketch-ac-tmp,complete,4.81827,2.92901,34700000,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-04-d0-prog.sl,Sosy Toast,complete,0.911861,0.92652,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-04-d0-prog.sl,Sosy Toast Variant 2,complete,0.91586,0.929933,106088,correct,(f 5),-,1,sat,5,1,,,
General-Track/hd-04-d0-prog.sl,stoch-2015-06-23-00-02,complete,0.062989,0.063892,106088,correct,(f 5),-,1,sat,5,1,,,
